scale,steel_kind,pt_thick,pt_width,pt_length,hsb,fur_heat_temp,fur_heat_time,fur_soak_temp,fur_soak_time,rolling_method,rolling_temp,descaling_count,fur_preheat_time,furnace
1,C,34,3100,19300,적용,1181,72,1166,60,CR(제어압연),1037,8,60,1호기1열
0,C,15,3100,51500,적용,1192,76,1173,42,CR(제어압연),956,10,55,2호기1열
0,C,15,3100,51500,적용,1192,76,1173,42,CR(제어압연),956,10,103,2호기1열
0,C,15,3100,51500,적용,1192,76,1173,42,CR(제어압연),956,10,97,2호기1열
0,C,15,3100,51500,적용,1192,76,1173,42,CR(제어압연),956,10,100,2호기1열
0,C,17,3100,46700,적용,1175,61,1167,66,CR(제어압연),960,10,56,1호기2열
0,C,17,3100,46700,적용,1175,61,1167,66,CR(제어압연),960,10,80,1호기2열
0,C,20,3100,45600,적용,1170,72,1163,62,CR(제어압연),984,10,92,3호기1열
0,C,20,3100,45600,적용,1170,72,1163,62,CR(제어압연),984,10,61,3호기1열
0,C,20,2800,51800,적용,1180,63,1170,61,CR(제어압연),993,8,97,3호기2열
0,C,20,2800,51800,적용,1180,63,1170,61,CR(제어압연),993,8,97,3호기2열
0,C,20,2800,51800,적용,1180,63,1170,61,CR(제어압연),993,8,82,3호기2열
0,C,15,3100,51900,적용,1176,71,1164,57,CR(제어압연),927,10,77,2호기2열
0,C,15,3100,51900,적용,1176,71,1164,57,CR(제어압연),927,10,72,2호기2열
0,C,14,2800,50800,적용,1181,63,1168,64,CR(제어압연),947,10,72,1호기1열
1,C,14,2800,50800,미적용,1181,63,1168,64,CR(제어압연),947,10,60,1호기1열
0,C,14,2800,53700,적용,1177,63,1165,62,CR(제어압연),941,10,97,1호기2열
0,C,14,2800,53700,적용,1177,63,1165,62,CR(제어압연),941,10,69,1호기2열
1,C,20,3100,47000,적용,1177,72,1164,60,CR(제어압연),1004,10,89,3호기1열
1,C,20,3100,47000,적용,1177,72,1164,60,CR(제어압연),1004,10,58,3호기1열
0,C,20,2900,49400,적용,1177,72,1166,60,CR(제어압연),998,10,105,3호기2열
0,C,20,2900,49400,적용,1177,72,1166,60,CR(제어압연),998,10,99,3호기2열
0,C,13,2800,52700,적용,1183,73,1165,55,CR(제어압연),937,10,66,2호기1열
0,C,13,3100,49600,적용,1188,71,1166,58,CR(제어압연),942,10,65,2호기2열
0,C,13,3100,49600,적용,1188,71,1166,58,CR(제어압연),942,10,85,2호기2열
0,C,13,3100,49600,적용,1188,71,1166,58,CR(제어압연),942,10,88,2호기2열
0,C,13,2900,52800,적용,1192,63,1173,64,CR(제어압연),938,10,71,1호기1열
0,C,13,2900,52900,적용,1185,62,1170,63,CR(제어압연),943,10,56,1호기2열
0,C,13,3100,49200,적용,1164,70,1159,52,CR(제어압연),915,10,100,2호기1열
0,C,13,3000,47800,적용,1171,65,1163,58,CR(제어압연),928,10,68,2호기2열
0,C,13,3000,47800,적용,1171,65,1163,58,CR(제어압연),928,10,59,2호기2열
0,C,13,3000,47800,적용,1171,65,1163,58,CR(제어압연),928,10,96,2호기2열
1,C,13,3000,54000,적용,1182,62,1166,65,CR(제어압연),931,9,67,3호기1열
0,C,13,3000,54000,적용,1182,62,1166,65,CR(제어압연),931,10,60,3호기1열
0,C,13,2800,52700,적용,1176,70,1162,67,CR(제어압연),932,10,71,3호기2열
0,C,13,2900,49100,적용,1186,66,1170,59,CR(제어압연),926,10,68,1호기1열
0,C,13,2900,49100,적용,1186,66,1170,59,CR(제어압연),926,10,89,1호기1열
0,C,12,2900,53500,적용,1161,56,1160,54,CR(제어압연),891,10,105,2호기1열
0,C,12,2900,53500,적용,1161,56,1160,54,CR(제어압연),891,10,81,2호기1열
0,C,12,2800,54400,적용,1172,60,1161,74,CR(제어압연),919,10,72,1호기2열
0,C,12,2800,54400,적용,1172,60,1161,74,CR(제어압연),919,10,82,1호기2열
0,C,12,3000,51700,적용,1181,71,1164,56,CR(제어압연),926,10,70,2호기2열
0,C,12,3000,51700,적용,1181,71,1164,56,CR(제어압연),926,10,57,2호기2열
0,C,12,2900,51800,적용,1172,70,1163,71,CR(제어압연),936,10,66,3호기1열
0,C,12,2900,51800,적용,1172,70,1163,71,CR(제어압연),936,10,101,3호기1열
0,C,12,2900,51800,적용,1180,65,1162,65,CR(제어압연),878,10,103,3호기2열
1,C,12,2900,51800,미적용,1180,65,1162,65,CR(제어압연),878,10,58,3호기2열
1,C,12,2800,54800,적용,1177,60,1163,65,CR(제어압연),887,9,69,1호기1열
0,C,12,2800,54800,적용,1177,60,1163,65,CR(제어압연),887,10,58,1호기1열
0,C,12,2900,52300,적용,1159,106,1156,74,CR(제어압연),894,10,100,1호기2열
0,C,12,2900,52300,적용,1159,93,1156,74,CR(제어압연),894,10,91,1호기2열
1,C,12,2900,52900,미적용,1185,79,1163,58,CR(제어압연),902,10,85,3호기1열
0,C,12,2900,52900,적용,1185,79,1163,58,CR(제어압연),902,10,70,3호기1열
0,C,13,2900,51500,적용,1174,65,1168,58,CR(제어압연),908,10,84,3호기2열
0,C,13,2900,51500,적용,1174,65,1168,58,CR(제어압연),908,10,57,3호기2열
0,C,13,2900,51500,적용,1174,65,1168,58,CR(제어압연),908,10,62,3호기2열
0,C,12,2900,52900,적용,1160,60,1159,77,CR(제어압연),894,10,95,2호기1열
0,C,12,2900,52900,적용,1160,60,1159,77,CR(제어압연),894,10,57,2호기1열
0,C,12,2900,53300,적용,1160,69,1160,65,CR(제어압연),888,10,83,2호기2열
0,C,12,2900,53300,적용,1160,69,1160,65,CR(제어압연),888,10,82,2호기2열
0,C,12,3100,50500,적용,1183,66,1166,68,CR(제어압연),896,10,75,1호기1열
0,C,12,3100,50500,적용,1183,66,1166,68,CR(제어압연),896,10,83,1호기1열
0,C,12,3100,50500,적용,1183,66,1166,68,CR(제어압연),896,10,73,1호기1열
0,C,12,3000,50100,적용,1173,55,1164,78,CR(제어압연),891,10,105,1호기2열
0,C,12,3000,50100,적용,1173,55,1164,78,CR(제어압연),891,10,66,1호기2열
0,C,12,3000,50100,적용,1173,55,1164,78,CR(제어압연),891,10,58,1호기2열
0,C,12,3200,52200,적용,1184,61,1161,63,CR(제어압연),916,10,96,2호기1열
0,C,12,3200,52200,적용,1184,61,1161,63,CR(제어압연),916,10,73,2호기1열
0,C,12,3100,53800,적용,1174,74,1159,61,CR(제어압연),919,10,92,2호기2열
0,C,12,3100,53800,적용,1179,65,1163,71,CR(제어압연),913,10,79,3호기1열
0,C,17,3500,32300,적용,1156,65,1160,72,CR(제어압연),938,10,94,3호기2열
0,C,17,3500,32300,적용,1156,65,1160,72,CR(제어압연),938,10,78,3호기2열
0,C,15,3200,48200,적용,1150,61,1169,61,CR(제어압연),947,10,96,2호기1열
0,C,15,3200,48200,적용,1150,61,1169,61,CR(제어압연),947,10,94,2호기1열
0,C,18,3300,40600,적용,1174,66,1160,71,CR(제어압연),965,10,102,1호기1열
0,C,18,3300,40600,적용,1174,66,1160,71,CR(제어압연),965,10,85,1호기1열
1,C,20,3600,38600,적용,1172,72,1164,62,CR(제어압연),1005,8,88,3호기1열
1,C,20,3600,38600,적용,1172,72,1164,62,CR(제어압연),1005,8,83,3호기1열
1,C,20,3600,38600,적용,1172,72,1164,62,CR(제어압연),1005,8,57,3호기1열
1,C,20,3600,38600,적용,1172,72,1164,62,CR(제어압연),1005,8,63,3호기1열
0,C,16,3400,48700,적용,1179,86,1163,45,CR(제어압연),940,10,66,3호기2열
0,C,19,3400,41500,적용,1142,55,1151,86,CR(제어압연),948,10,62,1호기2열
0,C,19,3400,41500,적용,1142,55,1151,86,CR(제어압연),948,10,68,1호기2열
0,C,17,3400,43700,적용,1169,65,1163,77,CR(제어압연),948,10,85,2호기2열
0,C,17,3400,43700,적용,1169,65,1163,77,CR(제어압연),948,10,62,2호기2열
0,C,16,3400,54200,적용,1186,82,1169,45,CR(제어압연),957,10,81,3호기1열
